ID_da_instituicao	Nome_da_instituicao	ID_do_estado	ID_da_mesoregiao	ID_da_microregiao	ID_do_municipio
003000000994	CONSULTORIO PARTICULAR RIBEIRAO PRETO	35	350002	350014	3543402
000200000993	PREFEITURA MUNICIPAL DE ARARAS SECRETARIA DA SAUDE	35	350006	350027	3503307
000400000997	INSTITUTO FEDERAL TECNOLOGICO SUL RIOGRANDENSE	43	430007	430033	4314407
028200000004	MINISTERIO DA SAUDE	50	500004	500010	5003702
001900000994	JCO JAIRO CURADO ORTODONTIA SS LTDA ME	52	520003	520010	5208707
000200000993	COLEGIO DE APLICACAO DA UFPE	26	260005	260017	2611606
000200000993	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA AP	16	160002	160003	1600303
001300000993	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DA PARAIBA CABEDELO	25	250004	250022	2503209
001300000993	INSTITUTO NACIONAL DE CIENCIA E TECNOLOGIA PARA ESTUDOS SOBRE OS EUA	35	350015	350061	3550308
000400000997	RESIDENCIAL	35	350015	350061	3550308
000200000993	IFRS CAMPUS SERTAO	43	430001	430010	4320503
985601000990	FUNDACAO MARONNA	43	430006	430029	4300406
000200000993	CENTRO UNIVERSITARIO LUSIADA UNILUS	35	350015	350063	3548500
000300000995	UNIVERSIDADE FEDERAL DE MATO GROSSO INSTITUTO UNIVERSITARIO DO ARAGUAIA	51	510002	510011	5101803
000600000990	FACULDADE DE FILOSOFIA CIENCIAS LETRAS DE RIBEIRAO PRETO USP	35	350002	350014	3543402
000400000997	INSTITUTO AGRONICO DE PERNAMBUCO	26	260001	260004	2601201
001500000997	CENTRO DE PATOLOGIA DAPELE	41	410010	410037	4106902
000200000993	CLINICA CORPO	35	350001	350004	3549805
000600000990	CLINICAS INTEGRADAS DO TOCANTINS	41	410008	410030	4117602
000700000992	CENTRO PROCRIAR MEDICINA REPRODUTIVA	31	310007	310030	3106200
000400000997	SUPER INFANCIA PSICOLOGIA INFANTIL	53	530001	530001	5300108
000200000993	FACULDADE DE AGRONOMIA	43	430005	430026	4314902
001200000991	CENTRO AVANCADO DE RADIOLOGIA E IMAGINOLOGIA	35	350008	350036	3541406
000700000992	INSTITUTO FEDERAL DO SUDESTE DE MINAS GERAIS RIO POMBA	31	310012	310064	3155801
002500000995	ENDOSKOPE DIAGNOSTICOS ENDOSCOPICOS	41	410010	410037	4106902
000400000997	INSTITUTO DE ANATOMIA PATOLOGICA E CITOPATOLOGIA	35	350001	350004	3549805
001300000993	SCIPIONI CIRURGIA PLASTICA	42	420005	420016	4205407
000700000992	CLINICA FRANZIN	41	410003	410009	4115200
000600000990	ENGENHARIA ARQUITETURA CONSULTORIA AMBIENTAL E SEGURANCA DO TRABALHO	43	430004	430020	4301206
000700000992	VINICOLA DON AFFONSO LTDA	43	430002	430016	4305108
000900000996	HOSPITAL GERAL DR WALDEMAR DE ALCANTARA	23	230003	230016	2304400
000200000993	UNIVERSIDADE ESTADUAL DE GOIAS UNU FORMOSA	52	520004	520012	5208004
000500000999	FUNDACAO FACULDADE DE CARDIOLOGIA	43	430005	430026	4314902
000200000993	SECRETARIA ESTADUAL DE SAUDE E DEFESA CIVIL	33	330006	330018	3304557
000500000999	MECTRON ORGANIZACAO ODEBRECHT	35	350013	350050	3549904
000900000996	INSTITUTO BRASILEIRO DE MEDICINA E REABILITACAO	33	330006	330018	3304557
000300000995	SISTEMA INTEGRADO DE ENSINO DE MINAS GERAIS LTDA	31	310007	310030	3106200
001600000999	IDOC RADIOLOGIA ODONTOLOGICA	31	310005	310018	3170206
985601000990	SECRETARIA DO DESENVOLVIMENTO DO TRABALHO E DA INCLUSAO	35	350015	350057	3534401
000900000996	ONCODIGESTIVA CLINICA CIRURGICA DO APARELHO DIGESTIVO	53	530001	530001	5300108
000600000990	ESCOLA ESTADUAL PROF ATILIO INNOCENTI	35	350004	350023	3550100
001000000998	GRUPO GUABI NUTRICAO ANIMAL	35	350002	350010	3544905
000400000997	EVET	35	350015	350061	3550308
000200000993	CENTRO DE DIAGNOSTICOS POR IMAGEM	25	250004	250022	2507507
154100000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO CEARA	23	230007	230032	2304202
001000000998	CENTRO MEDICO VETERINARIO BICHO MIMADO	52	520003	520010	5208707
000400000997	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO POLO MACAE	33	330002	330004	3302403
001600000999	SECRETARIA DE ESPORTES E LAZER DE SAO JOSE DOS CAMPOS	35	350013	350050	3549904
002000000996	CLINICA BEMFICA	43	430005	430026	4314902
833700000000	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	31	310010	310051	3151800
001400000995	CONSULTORIO DE FISIOTERAPIA PEDIATRICA E NEUROLOGICA	24	240004	240018	2408102
000200000993	CENAF PRESTACAO DE SERVICOS LTDA	33	330002	330004	3302403
033700000000	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	29	290003	290012	2910800
001200000991	CTG BRASIL RIO PARANA ENERGIA SA	50	500003	500007	5008305
001000000998	UNIVERSITY STUDIES ABROAD CONSORTIUM	42	420005	420016	4205407
002000000996	CHACARA SAO JOSE	35	350007	350030	3515186
000300000995	BREMAT INSTITUTE FOR STRATEGIC THINKING AND LEADERSHIP	35	350007	350032	3509502
002000000996	MIRANDA ABDALA INSTITUTO DE ORTODONTIA	31	310005	310020	3148004
000400000997	INSTITUTO DR DAIRO BICUDO PIAI	35	350006	350028	3538709
J32200000000	UNIVERSIDADE FEDERAL DA FRONTEIRA SUL	42	420001	420005	4204301
000300000995	SECRETARIA MUNICIPAL DE DUQUE DE CAXIAS	33	330006	330018	3301702
000500000999	FACULDADE ENEDI	43	430005	430026	4303103
000800000994	JUSTICA FEDERAL DE PRIMEIRO GRAU NO PARA	27	270002	270005	2700805
002200000990	UNIVERSIDADE DE SAO PAULO FACULDADE DE MEDICINA BLOCO C	35	350002	350014	3543402
002800000990	ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO SERGIPE	28	280003	280011	2800308
002400000993	FACULDADE DE MEDICINA DE RIBEIRAO PRETO FMRP USP	35	350002	350014	3543402
000600000990	COLEGIO OFICINA	29	290005	290021	2927408
000600000990	SULINA INDUSTRIA E COMERCIO DE OLEOS	43	430005	430026	4309308
001100000990	CARDIOMED PEL	43	430007	430033	4314407
066700000006	INSTITUTO FLORESTAL DO ESTADO DE SAO PAULO	35	350006	350028	3538709
572000000000	UNIVERSIDADE DA REGIAO DE JOINVILLE	42	420002	420007	4215802
000800000994	CONSULTORIO DE FISIOTERAPIA LONDRINA PR	41	410003	410011	4113700
000200000993	COLEGIO ESTADUAL BOM JESUS EFM	41	410007	410026	4103156
000500000999	MACHADO E RIVITTI DERMATOLOGIA	35	350015	350061	3550308
000900000996	COLEGIO ESTADUAL JOAO CARLOS MEIRELES PAULILO	29	290004	290017	2900702
000600000990	CLINICA COLECIONADORES DE SORRISOS	28	280003	280011	2800308
002700000999	SECRETARIA MUNICIPAL DA EDUCACAO DE JANDIRA	35	350015	350057	3525003
002400000993	CLINICA DE GINECOLOGIA OBSTETRICIA	43	430002	430016	4305108
002500000995	CLINICA VOLLE POSSE SAUDE ESTETICA	53	530001	530001	5300108
006700000002	UNIVERSIDADE DE SAO PAULO	31	310012	310062	3171303
000400000997	HOSPITAL SANTA MONICA	31	310009	310043	3122306
985601000990	SUPERINTENDENCIA DE OUTORGA E FISCALIZACAO SOF	53	530001	530001	5300108
001700000990	BAYER HEALTHCARE	35	350015	350061	3550308
000400000997	CENTRO DE BIOENGENHARIA DE ESPECIES INVASORAS	31	310007	310030	3106200
003800000999	MARITACA EXPEDITIONS	35	350015	350061	3550308
000700000992	HOSPITAL MILITAR DA GUARNICAO DE BAGE RS	43	430006	430031	4301602
001200000991	FARMA 10 DROGARIA LTDA ME	35	350002	350014	3543402
000600000990	E E PROFESSOR ANTONIO PERCHES LORDELLO	35	350006	350027	3526902
001200000991	GASTROPED	35	350015	350061	3550308
000700000992	HOSPITAL VERA CRUZ CAMPINAS	35	350007	350032	3509502
000200000993	CLINICA DE OLHOS DR SUEL ABUJAMRA S C LTDA	35	350015	350061	3550308
001300000993	CENTRO DE TECNOLOGIA DE INFORMACAO RENATO ARCHER	35	350007	350032	3509502
000200000993	LABORATORIO DE ARQUITETURA E SISTEMAS DE SOFTWARE	25	250004	250022	2507507
000300000995	VITALLIS FARMACIA DE MANIPULACAO	43	430005	430026	4303103
985601000990	SAMU SERVICO DE ATENDIMENTO MOVEL DE URGENCIA	42	420006	420019	4204608
000300000995	ISHIKAWA CONSULTORIA LTDA	52	520005	520013	5218805
000400000997	FRUTACOR ORIENTACAO E ASSESSORIA NUTRICIONAL	43	430005	430026	4314902
004000000992	UNION CLINIC	35	350015	350061	3550308
001500000997	SOMAVILLA SERVICOS AGROPECUARIOS E AMBIENTAIS LTDA	43	430001	430003	4308508
032300000004	UNIVERSIDADEFEDERAL DO PIAUI	22	220002	220003	2211001
000300000995	CLINICA ORTOFACE	28	280003	280011	2800308
002000000996	INSTITUTO FISART	33	330006	330018	3304557
000200000993	SECRETARIA ESTADUAL DE SAUDE CENTRO ESTADUAL DE VIGILANCIA EM SAUDE	43	430005	430026	4314902
002100000998	EORTO POS GRADUACAO EM ODONTOLOGIA	35	350004	350020	3506003
002800000990	CONSULTORIO MEDICO COELHO E SOARES	35	350015	350061	3550308
000500000999	ILOS INSTITUTO DE LOGISITICA E SUPPLY CHAIN	33	330006	330018	3304557
000600000990	TROPICAL HERA GENETICA EM PAPAYA	32	320002	320006	3203205
001600000999	NEDA BRAIN	35	350015	350061	3548807
000600000990	SESI INSTITUTO SESI DE INOVACAO EM HIGIENE OCUPACIONAL	33	330006	330018	3304557
000800000994	E E ARMANDO SALLES OLIVEIRA	35	350004	350023	3507506
000600000990	HOSPITAL DOM ANTONIO DE ALVARENGA	35	350015	350061	3550308
000700000992	CARDIOCLINIC	23	230003	230016	2304400
000300000995	INSTITUTO DE MEDICINA TROPICAL DE SAO PAULO DA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308
002600000997	PRONTOVET CASA DO CAMPO	21	210004	210018	2111102
000300000995	ASSOCIACAO UNIVSERSITARIA UNIEVANGELICA	52	520003	520007	5201108
000900000996	CNEN CDTN CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR	31	310007	310030	3106200
000200000993	LINUX NEW MEDIA DO BRASIL EDITORA LTDA	35	350015	350061	3550308
001500000997	MR CLINICA DE DOENCAS PULMONARES LTDA	42	420004	420012	4202909
000800000994	GRUPO CLIMA	35	350015	350061	3550308
001400000995	UNIVERSIDADE ESTADUAL DE MARINGA NUPELIA	41	410003	410009	4115200
002500000995	INSTITUO FEDERAL DE EDUCACAO TECNOLOGICA DE SAO PAULO CAMPUS SAO CARLOS	42	420001	420002	4216008
001000000998	UNIVERSIDADE DO ESTADO DA BAHIA CAMPUS VII	29	290003	290008	2930105
001100000990	CASA ELETRICA ESPACO PARA CRIANCAS	43	430005	430026	4314902
000600000990	BARENBRUG DO BRASIL SEMENTES LTDA	41	410006	410022	4108809
000200000993	SEE SECRETARIA DE EDUCACAO DE MINAS GERAIS	31	310007	310030	3106200
000700000992	CENTRO DE PESQUISAS RENNE RACHOU FIOCRUZ	31	310007	310030	3106200
000700000992	PREFEITURA DE GUARUJA	35	350015	350063	3518701
000200000993	ESCOLA ESTADUAL CINIRA CARVALHO	31	310011	310057	3138203
000700000992	SECRETARIA DO ESTADO DA ADMINISTRACAO	42	420005	420016	4205407
001000000998	COORDENACAO DE SAUDE	53	530001	530001	5300108
000800000994	CLINICA VETERINARIA DO BOSQUE	43	430001	430010	4314100
000900000996	ORGANOSOLVI SOLUCOES ORGANICA PARA A VIDA LTDA	35	350003	350018	3512506
001600000999	ASSOCIACAO DE ENSINO SUPERIOR DE INDAIATUBA	35	350007	350032	3520509
985601000990	TECNOLOGIA DE PRODUCAO VEGETAL E MANEJO DA BIODIVERSIDADE	35	350015	350057	3509205
985601000990	LABORATORIO DE SAUDE PUBLICA DO AMAZONAS	13	130003	130007	1302603
000800000994	CLINICA PERFORMA	33	330006	330018	3304557
000700000992	HOSPITAL GETULIO VARGAS FILHO	33	330006	330018	3303302
000300000995	FACULDADES ANHANGUERA DE JOINVILLE	42	420002	420008	4209102
001200000991	QUALIS ODONTOLOGIA E PSICOLOGIA	53	530001	530001	5300108
000800000994	GRUPAMENTO DE ACOES PRE HOSPITALARES	33	330006	330018	3304557
002100000998	MCOM TECNOLOGIA DA COMUNICACAO LTDA	35	350001	350004	3549805
000600000990	UNESP FACULDADE DE CIENCIAS FARMACEUTICAS	35	350005	350024	3503208
000500000999	BICHO DO MATO MEIO AMBIENTE	31	310007	310030	3106200
000400000997	SECRETARIA MUNICIPAL DO MEIO AMBIENTE DO RIO GRANDE RS	43	430007	430035	4315602
003500000993	NEOCARDIO CIRURGIA CARDIOVASCULAR PEDIATRICA E ADULTO	29	290005	290021	2927408
000200000993	COOPERATIVA DE SERVICOS MEDICOS UNIMED ERECHIM	43	430001	430004	4307005
000400000997	ANANDA METAIS LTDA	35	350006	350028	3538709
001000000998	INSTITUTO FEDERAL DO CEARA CAMPUS CANINDE	23	230002	230012	2302800
000600000990	EDUMED BIOTEC	41	410010	410037	4106902
000800000994	SECRETARIA DA SAUDE DO ESTADO	23	230007	230032	2304202
000800000994	SECRETARIA DA AGRICULTURA PECUARIA E IRRIGACAO	43	430001	430004	4308904
000300000995	MUSEU DE HISTORIA NATURAL E JARDIM BOTANICO DA UFMG	31	310007	310030	3106200
000400000997	ESCOLA SUPERIOR DE CRCIUMA	42	420006	420019	4204608
000300000995	EDITORA SCRIPTA LTDA	35	350007	350032	3556701
000500000999	SERVICO DE NEUROLOGIA E NEUROCIRURGIA PASSO FUNDO RS	43	430001	430010	4314100
000800000994	FACULDADE DE CIENCIAS MEDICAS DE MINAS GERAIS MG	31	310007	310030	3106200
000900000996	CENTRO DE PREVENCAO MEDICA	29	290005	290021	2927408
002700000999	CENTRO DE ESTUDOS AMBIENTAIS CEA UNESP	35	350007	350029	3539301
001500000997	HOSPITAL ERNESTO DORNELLES SERVICO DE NEUROCIRURGIA	43	430005	430026	4314902
002000000996	PHOENIX CENTRODEDESENVOLVIMENTOTRANSPESSOAL	28	280003	280011	2800308
015500000008	COMPANHIA DE TECNOLOGIA DE SANEAMENTO AMBIENTAL	35	350015	350063	3513504
000600000990	UTIVET CENTRO VETERINARIO	35	350002	350014	3543402
J1HP00000001	INSTITUTO FEDERAL DO PARANA	41	410007	410027	4106506
000900000996	SECRETARIA MUNICIPAL DE SAUDE GO	52	520003	520010	5208707
001500000997	ASSOCIACAO EDUCATIVA EVANGELICA CENTRO UNIVERSITARIO	52	520003	520007	5201108
000600000990	ONCOCLIN DE MANAUS	13	130003	130007	1302603
000900000996	SONIMED DIAGNOSTICOS AVANCADOS	35	350015	350061	3550308
001100000990	CENTRO COLABORADOR EM ALIMENTACAO E NUTRICAO DO ESCOLAR DE SANTA CATARINA	42	420005	420016	4205407
000600000990	CLINICA DE FISIOTERAPIA NELSON SHIRABE	41	410003	410011	4113700
000500000999	INSTITUTO DE PESQUISA E CAPACITACAO FISICA DO EXERCITO	33	330006	330018	3304557
001000000998	GEOCON CONSULTORIA E PLANEJAMENTO	52	520004	520012	5208004
001200000991	INSTITUTO DO CANCER INFANTIL	43	430005	430026	4314902
057900000000	ASSOCIACAO RIOGRANDENSE DE EMPREENDIMENTOS DE ASSIST TEC E EXTENSAO RURAL	43	430001	430011	4302220
000400000997	PREFEITURA DE BARRA VELHA	42	420004	420013	4202107
002200000990	INSTITUTO FEDERAL SUL RIO GRANDENSE CAMPUS BAGE	43	430006	430031	4301602
001700000990	CLINICA CATARINENSE DO QUADRIL	42	420005	420016	4205407
002100000998	INSTITUTO DE PSIQUIATRIA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308
000700000992	LABORATORIO DE PATOLOGIA DE ORGANISMOS AQUATICOS	35	350002	350013	3524303
785800000009	UNIVERSIDADE DE RIBEIRAO PRETO	35	350002	350011	3524105
001600000999	HOSPITAL DE TRANSPLANTES EURICLYDES DE JESUS ZERBINI	35	350015	350061	3550308
009200000008	EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA	16	160001	160002	1600105
000300000995	INSTITUTO DO APARELHO DIGESTIVO DE CURITIBA	41	410010	410037	4106902
001500000997	HOSPITAL DA MULHER PROF DR JOSE ARISTODEMO PINOTTI CAISM UNICAMP	35	350007	350032	3509502
001400000995	DIAGNOSTIKA PATOLOGIA CIRURGICA E CITOLOGIA	35	350015	350061	3550308
028200000004	MINISTERIO DA SAUDE	32	320003	320009	3205309
000600000990	LEONIDAS DO AMARAL VIEIRA	35	350010	350040	3546405
002900000992	CITOPAR CENTRO DE CITOLOGIA E PATOLOGIA PARANA	41	410010	410037	4106902
000200000993	CENTRO DE DIAGNOSTICOS ANATOMO PATOLOGICOS CEDAP	42	420002	420008	4209102
000300000995	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO SP ARARAQUARA	35	350005	350024	3503208
000300000995	SENDA PICININ YOSHIHARA E COELHO SERVICOS MEDICOS S S	41	410003	410009	4115200
426500000009	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PIAUI	22	220001	220002	2202703
IXXU00000008	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE SAO PAULO	35	350008	350036	3541307
001300000993	CENTRO DE AUDICAO E LINGUAGEM	41	410010	410037	4106902
000800000994	CNEC BENTO FACULDADE CENECISTA DE BENTO GONCALVES	43	430002	430016	4302105
001400000995	CENTRO DE MEDICINA INTEGRADA	35	350015	350061	3550308
002000000996	LANDAZURI ODONTOLOGIA	23	230003	230016	2304400
001500000997	ODONTOLOGIA GRIBEL	31	310007	310030	3106200
028700000003	PETROLEO BRASILEIRO RIO DE JANEIRO MATRIZ	35	350007	350032	3536505
001000000998	CLINI COLON	42	420003	420010	4209300
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	21	210001	210002	2111300
000200000993	HOSPITAL DE URGENCIA DE SERGIPE GOVERNADOR JOAO ALVES FILHO	28	280003	280011	2800308
001900000994	INSTITUTO HELIX CUIDADOS INTEGRATIVOS DA SAUDE	41	410010	410037	4106902
001100000990	MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO MAPA	53	530001	530001	5300108
000200000993	UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA CAMPUS PATO BRANCO	41	410007	410027	4118501
000300000995	ESTRATEGIA DE SAUDE DA FAMILIA	43	430001	430010	4314100
000400000997	INSTITUTO FEDERAL DE EDUCAA§A£O CIAªNCIA E TECNOLOGIA	29	290007	290032	2925303
001000000998	YBRIDA INFOGRAFICOS	31	310005	310018	3170206
000400000997	CLINICA ODONTOLOGICA SAO BASILIO	53	530001	530001	5300108
000500000999	LABORATORIO DE ANALISES CLINICAS BURIGO LTDA	42	420006	420019	4204608
985601000990	UNIDADE DE DIAGNOSTICO POR IMAGEM	31	310007	310030	3106200
000300000995	LABORATORIO DE INVESTIGACAO EM NUTRICAO E DOENCAS CRONICO DEGENERATIVAS	33	330006	330018	3304557
001000000998	POLICLINICA ARNALDO MARQUES	26	260005	260017	2611606
000700000992	FACULDADE ANHANGUERA DE JUNDIAI	35	350012	350047	3525904
434800000005	AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS	35	350015	350063	3548500
001500000997	SECRETARIA DA EDUCACAO DO ESTADO DE SAO PAULO SP	35	350001	350004	3549805
000900000996	INSTITUTO DE PESQUISA E TERAPIA REESTRUTURATIVA VIVENCIAL PERES	35	350015	350061	3550308
000200000993	SUPERINTENDENCIA FEDERAL DE AGRICULTURA EM PERNAMBUCO	26	260005	260017	2611606
001400000995	LABORATORIO DE HISTOPATOLOGIA S S RIBEIRAO PRETO	35	350002	350014	3543402
000300000995	WATERS TECHNOLOGIES DO BRASIL LTDA	35	350015	350057	3505708
001000000998	ESCOLA SUPERIOR DE CIENCIAS DA SAUDE DA FUNDACAO DE ENSINO E PESQUISA EM CI	53	530001	530001	5300108
000200000993	PATRUS TRANSPORTES URGENTES LTDA	35	350015	350059	3518800
002800000990	SEXOLOGIA DR GERSON LOPES	31	310007	310030	3106200
001400000995	CLINIOLHOS	41	410003	410011	4113700
000500000999	LABORATORIO CLINICO VETERINARIO FLAVIA UCHOA	33	330006	330018	3303302
002700000999	PROCTOCLINIC	42	420001	420004	4209003
021000000003	DEPARTAMENTO DE POLICIA FEDERAL	25	250004	250022	2503209
000900000996	SKIN ONCOLOGY AESTHETIC CARE ASSOCIATES	35	350015	350061	3550308
000700000992	CLINICA OLHARE	31	310007	310030	3144805
985601000990	DEPARTAMENTO DE RADIOLOGIA	35	350015	350061	3550308
000300000995	DRAKKAR SOLOS CONSULTORIA LTDA	43	430003	430018	4316907
001700000990	UNIVERTIX FACULDADES VERTICE REUNIDAS	31	310012	310061	3140902
083900000000	COMPANHIA PARANAENSE DE ENERGIA	41	410005	410021	4119905
120600000002	UNIVERSIDADE PARANAENSE	41	410006	410022	4108809
000500000999	UNIVERSIDADE ESTADUAL PAULISTA UNESP SP	35	350006	350026	3543907
001000000998	LABORATORY OF GENETICS AND MOLECULAR CARDIOLOGY	35	350015	350061	3550308
000500000999	CLINICA 60 SAUDE	31	310007	310030	3106200
000400000997	CENTRO UNIVERSITARIO CLARETEANO	35	350006	350026	3543907
000400000997	IFRJ CAMPUS DUQUE DE CAXIAS	33	330006	330018	3301702
002400000993	UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO BAURU	35	350004	350020	3506003
000200000993	CENTRO DE VIGILANCIA SANITARIA	35	350015	350061	3550308
000600000990	CLINICA DE ORTODONTIA VICTORIA	32	320003	320009	3205309
001000000998	INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA MINAS GERAIS IFMG	31	310009	310042	3105103
000200000993	INSTITUTO AGRONOMICO DE PERNAMBUCO IPA	26	260003	260008	2604106
001700000990	INSTITUTO DE OFTALMOLOGIA APLICADA LTDA	35	350015	350061	3550308
001100000990	FACUDADE DE CIENCIA MEDICA E DE SAUDE DE JUIZ DE FORA	31	310012	310065	3136702
000800000994	IBM RESEARCH BRASIL	35	350015	350061	3550308
019200000005	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	43	430007	430033	4314407
001500000997	BIOTECNOLOGIA PESQUISA E INOVACAO LTDA EPP	35	350004	350023	3507506
000900000996	INSTITUTO SERGIPANO DE QUALIDADE DE VIDA	28	280003	280011	2800308
000300000995	ODONTOLOGIA GARCIA	35	350015	350063	3518701
000800000994	NEOACT SOLUCOES EM FISIOTERAPIA	31	310007	310030	3106200
000500000999	UNIFESP UNIVERSIDADE FEDERAL DE SAO PAULO	35	350015	350061	3550308
019200000005	UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL	43	430003	430019	4300109
001300000993	INSTITUTO DE OLHOS CRISTIANO MENDONCA	28	280003	280011	2800308
000500000999	CLINICA ODONTOLOGICA DENTALPREV LTDA	43	430001	430013	4302006
001400000995	NEUROVASC	43	430001	430010	4314100
002200000990	FEMINA DAY CLINIC	52	520003	520010	5208707
002000000996	HOSPITAL BARAO DE LUCENA RECIFE	26	260005	260017	2611606
000200000993	INSTITUTO BRASILEIRO DO MEIO AMBIENTE E RECURSOS NATURAIS RENOVAVEIS	13	130003	130007	1302603
000200000993	INSTITUTO DE GENETICA E BIOQUIMICA	31	310005	310018	3170206
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	51	510003	510013	5106851
002000000996	CROIF	51	510004	510017	5103403
000700000992	UNIVERSIDADE ESTADUAL DE GOIAS UNIDADE DE IPAMERI	52	520005	520017	5210109
003300000990	EMPRESA SYNERGIA CONSULTORIA SOCIOAMBIENTAL	31	310007	310033	3140001
001000000998	HOSPITAL DA UNIMED DE BELO HORIZONTE FRANCISCO NEVES	31	310007	310030	3106200
000600000990	MUSEU DE HISTORIA NATURAL	27	270003	270011	2704302
IZEE00000008	INSTITUTO CHICO MENDES DE CONSERVACAO DA BIODIVERSIDADE	29	290007	290032	2925303
003400000991	CENTRO ESPECIALIZADO EM RADIONCOLOGIA	22	220002	220003	2211001
000400000997	FARRET ODONTOLOGIA PERSONALIZADA	43	430003	430018	4316907
434800000005	AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS	35	350011	350044	3510203
000300000995	CENTRO DE AQUICULRURA UNESP	35	350002	350013	3524303
001000000998	CENTRO UNIVERSITARIO UNILINS	35	350004	350019	3527108
002700000999	CLINICA PAULISTA DE CIRURGIA DIGESTIVA	35	350015	350061	3550308
000400000997	JRUANO CONSULTORIA E SERVICOS LTDA	32	320003	320009	3205309
014600000001	GOVERNO DO ESTADO DO MATO GROSSO	51	510004	510018	5102504
000300000995	ORTOCORPORE	35	350015	350061	3550308
004300000009	UNIVERSIDADE FEDERAL DE SANTA CATARINA	42	420005	420016	4211900
006200000003	UNIVERSIDADE FEDERAL DE SA£O PAULO	35	350015	350061	3550308
000700000992	UNIVERSIDADE FEDERAL DE TOCANTINS	17	170002	170008	1702406
000400000997	INSTITUTO DE GEOCIENCIAS DA UNIVERSIDADE DE SAO PAULO	35	350015	350061	3550308
281500000009	CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DO RIO GRANDE DO NORTE	24	240004	240018	2408102
000200000993	INSTITUTO CATARINENSE DE UROLOGIA	42	420004	420013	4208203
000700000992	VIA MEDICA	52	520003	520010	5208707
000800000994	COMPANHIA DE PESQUISA DE RECURSOS MINERAIS ESCRITORIO DO RIO DE JANEIRO	33	330006	330018	3304557
000400000997	CLINICA DE PSICOLOGIA E PSICANALISE	35	350007	350032	3509502
000400000997	FACULDADE D TECNOLOGIA DE AMERICANA CENTRO PAULA SOUZA	35	350007	350032	3501608
001100000990	COLEGIO ESTADUAL PROFESSORA MARIA JOSE BALZANELO AGUILERA	41	410003	410011	4113700
000600000990	PRANA PERSONAL TRAINING	43	430003	430018	4316907
000200000993	KONOS HUMAN ACHIEVEMENT	31	310007	310030	3106200
000700000992	HOSPITAL MEDICINA HUMANA	31	310009	310045	3112000
000500000999	ROCCO E CORREA	35	350015	350061	3550308
000300000995	BROSE DO BRASIL	41	410010	410037	4125506
000200000993	UNIVERSIDADE ESTADUAL DO NORTE FLUMINENCE DARCY RIBEIRO	33	330002	330003	3301009
001100000990	FUNDACAO ANTONIO PRUDENTE AC CAMARGO CANCER CENTER	35	350015	350061	3550308
000500000999	ENGEFLUX ENGENHARIA DE SISTEMAS LTDA	52	520003	520010	5201405
000400000997	REPRODUTEC CONSULTORIA	25	250001	250003	2512101
023600000000	FUNDACAO JORGE DUPRAT FIGUEIREDO DE SEGURANCA E MEDICINA DO TRABALHO	41	410010	410037	4106902
000200000993	ESCOLA DE MEDICINA VETERINARIA DA UFMG	31	310007	310030	3106200
001900000994	HOSPITAL BENEFICENTE PORTUGUES DO AMAZONAS	13	130003	130007	1302603
000700000992	CLIOH ONCOLOGIA E HEMATOLOGIA	35	350015	350061	3550308
001800000992	ASSOCIACAO BRASILEIRA DE CIRURGIOES DENTISTAS SECAO AMAZONAS	13	130003	130007	1302603
001400000995	CLINICA DE CIRURGIA PLASTICA DRA MIRIAN LUISA PEDRON	43	430005	430026	4314902
000500000999	UNIVERSIDADE DE CIENCIAS DA SAUDE DE PORTO ALEGRE	43	430005	430026	4314902
001500000997	NEUROCARE CUIDADOS E REABILITACAO LTDA	43	430001	430010	4314100
000400000997	IBERIA LINEAS AEREAS DE ESPANA SAOPERADORA	35	350015	350059	3518800
